IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.211.124,8443,8443,true,SIN,Asia Pacific,Singapore,74,7.34
8.219.145.245,2096,2096,true,SIN,Asia Pacific,Singapore,93,7.34
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,24,7.34
8.219.230.254,2053,2053,true,SIN,Asia Pacific,Singapore,94,7.33
8.209.252.13,2083,2083,true,NRT,Asia Pacific,Tokyo,94,7.33
47.74.15.80,2096,2096,true,NRT,Asia Pacific,Tokyo,148,7.33
47.245.42.210,2095,2095,false,NRT,Asia Pacific,Tokyo,86,7.33
8.222.213.221,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.33
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.33
8.219.175.127,2082,2082,false,SIN,Asia Pacific,Singapore,389,7.32
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,22,7.32
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,7.32
8.219.65.191,2087,2087,true,SIN,Asia Pacific,Singapore,86,7.32
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,58,7.31
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,14,7.31
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,10,7.30
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,7.30
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,69,7.30
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,102,7.30
47.74.8.238,2053,2053,true,NRT,Asia Pacific,Tokyo,180,7.30
47.74.41.136,2083,2083,true,NRT,Asia Pacific,Tokyo,165,7.30
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,72,7.30
8.209.222.31,80,80,false,NRT,Asia Pacific,Tokyo,79,7.29
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,7,7.29
47.91.17.102,2095,2095,false,NRT,Asia Pacific,Tokyo,77,7.29
8.209.215.247,2083,2083,true,NRT,Asia Pacific,Tokyo,86,7.29
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.29
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,7.29
47.74.15.120,8880,8880,false,NRT,Asia Pacific,Tokyo,78,7.29
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,34,7.28
8.209.255.195,8080,8080,false,HKG,Asia Pacific,Hong Kong,168,7.28
47.91.3.179,80,80,false,NRT,Asia Pacific,Tokyo,84,7.28
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.28
47.91.3.112,2053,2053,true,NRT,Asia Pacific,Tokyo,82,7.27
8.218.158.94,443,443,true,HKG,Asia Pacific,Hong Kong,50,7.27
47.74.42.17,2053,2053,true,NRT,Asia Pacific,Tokyo,188,7.27
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,7.27
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,25,7.27
47.74.3.2,2087,2087,true,NRT,Asia Pacific,Tokyo,186,7.26
8.219.74.35,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.26
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,6,7.26
47.74.40.13,8443,8443,true,NRT,Asia Pacific,Tokyo,111,7.26
47.91.29.108,8443,8443,true,NRT,Asia Pacific,Tokyo,99,7.26
47.91.14.62,8880,8880,false,NRT,Asia Pacific,Tokyo,71,7.26
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,78,7.26
8.222.144.117,8080,8080,false,SIN,Asia Pacific,Singapore,26,7.25
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,130,7.25
8.222.202.163,2082,2082,false,SIN,Asia Pacific,Singapore,9,7.25
47.245.113.12,2053,2053,true,SIN,Asia Pacific,Singapore,31,7.25
8.219.153.44,8443,8443,true,SIN,Asia Pacific,Singapore,57,7.25
47.245.41.169,80,80,false,NRT,Asia Pacific,Tokyo,75,7.25
8.219.200.145,8080,0,false,SIN,Asia Pacific,Singapore,4,7.25
8.209.246.24,8080,8080,false,NRT,Asia Pacific,Tokyo,73,7.25
47.236.114.23,2053,2053,true,SIN,Asia Pacific,Singapore,93,7.24
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,30,7.24
47.236.82.218,2087,2087,true,SIN,Asia Pacific,Singapore,51,7.23
8.219.60.68,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.23
47.74.43.95,2087,2087,true,NRT,Asia Pacific,Tokyo,99,7.23
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,7.23
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,7.22
47.245.33.56,80,80,false,NRT,Asia Pacific,Tokyo,75,7.22
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,13,7.22
8.222.224.17,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.22
47.236.87.206,443,443,true,SIN,Asia Pacific,Singapore,66,7.22
47.245.40.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,163,7.22
8.219.230.254,2052,0,false,SIN,Asia Pacific,Singapore,20,7.22
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,32,7.22
47.91.10.228,2087,2087,true,NRT,Asia Pacific,Tokyo,136,7.22
8.222.221.109,443,443,true,SIN,Asia Pacific,Singapore,75,7.22
47.74.27.151,2096,2096,true,NRT,Asia Pacific,Tokyo,129,7.22
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,108,7.22
47.236.121.7,2083,2083,true,SIN,Asia Pacific,Singapore,63,7.21
47.74.26.131,2053,2053,true,NRT,Asia Pacific,Tokyo,148,7.21
47.74.26.131,8443,8443,true,NRT,Asia Pacific,Tokyo,106,7.21
8.222.187.107,2087,2087,true,SIN,Asia Pacific,Singapore,27,7.21
47.236.11.84,2053,2053,true,SIN,Asia Pacific,Singapore,51,7.21
47.74.6.16,2096,2096,true,NRT,Asia Pacific,Tokyo,210,7.21
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,7.21
47.245.37.41,2096,2096,true,NRT,Asia Pacific,Tokyo,80,7.20
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,175,7.20
47.236.87.206,2086,2086,false,SIN,Asia Pacific,Singapore,38,7.20
47.236.104.98,2086,2086,false,SIN,Asia Pacific,Singapore,33,7.20
8.219.195.47,2053,2053,true,SIN,Asia Pacific,Singapore,50,7.19
47.91.10.241,80,80,false,NRT,Asia Pacific,Tokyo,83,7.19
8.219.145.245,8443,8443,true,SIN,Asia Pacific,Singapore,124,7.19
8.222.219.34,8880,8880,false,SIN,Asia Pacific,Singapore,20,7.19
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,220,7.19
47.91.29.108,8880,8880,false,NRT,Asia Pacific,Tokyo,73,7.19
8.222.221.197,2053,2053,true,SIN,Asia Pacific,Singapore,54,7.19
8.222.138.164,2082,2082,false,SIN,Asia Pacific,Singapore,26,7.19
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,129,7.19
8.222.223.34,2086,2086,false,SIN,Asia Pacific,Singapore,13,7.19
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,41,7.19
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,86,7.19
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,7.18
8.222.248.188,8880,8880,false,SIN,Asia Pacific,Singapore,3,7.18
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,27,7.18
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,127,7.18
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,7.18
8.219.159.232,2096,2096,true,SIN,Asia Pacific,Singapore,78,7.18
8.219.193.22,8443,8443,true,SIN,Asia Pacific,Singapore,112,7.18
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,5,7.18
47.74.13.66,8443,8443,true,NRT,Asia Pacific,Tokyo,169,7.18
47.74.5.233,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.17
8.219.82.35,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.17
47.236.82.218,8080,8080,false,SIN,Asia Pacific,Singapore,32,7.17
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,77,7.17
8.219.121.87,2083,2083,true,SIN,Asia Pacific,Singapore,171,7.17
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,16,7.17
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,7.17
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,7.17
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.17
8.219.173.195,2083,2083,true,SIN,Asia Pacific,Singapore,151,7.17
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,61,7.16
47.74.5.150,8443,8443,true,NRT,Asia Pacific,Tokyo,122,7.16
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.16
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,6,7.16
47.74.11.219,2086,2086,false,NRT,Asia Pacific,Tokyo,80,7.16
47.74.49.62,8880,8880,false,NRT,Asia Pacific,Tokyo,80,7.16
8.209.240.227,8443,8443,true,NRT,Asia Pacific,Tokyo,102,7.16
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,7.15
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,56,7.15
47.236.116.182,443,443,true,SIN,Asia Pacific,Singapore,169,7.15
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,14,7.15
47.91.21.149,2082,2082,false,NRT,Asia Pacific,Tokyo,76,7.15
47.74.27.151,8443,8443,true,NRT,Asia Pacific,Tokyo,164,7.15
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,7.15
8.217.248.220,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,7.15
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,92,7.15
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,7.14
8.218.119.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,7.14
47.245.54.58,2096,2096,true,NRT,Asia Pacific,Tokyo,128,7.14
47.236.121.7,80,80,false,SIN,Asia Pacific,Singapore,28,7.14
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,7.14
47.245.34.140,2052,2052,false,NRT,Asia Pacific,Tokyo,89,7.14
47.74.11.219,8443,8443,true,NRT,Asia Pacific,Tokyo,130,7.14
47.236.65.177,2086,2086,false,SIN,Asia Pacific,Singapore,22,7.14
8.222.212.172,8443,8443,true,SIN,Asia Pacific,Singapore,61,7.13
47.74.4.47,2083,2083,true,NRT,Asia Pacific,Tokyo,84,7.13
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,7.13
8.219.145.245,2087,2087,true,SIN,Asia Pacific,Singapore,48,7.13
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,3,7.13
47.242.54.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,7.13
8.209.243.137,80,80,false,NRT,Asia Pacific,Tokyo,83,7.13
8.222.229.102,2087,2087,true,SIN,Asia Pacific,Singapore,72,7.12
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,7.12
8.219.251.81,2082,2082,false,SIN,Asia Pacific,Singapore,4,7.12
8.222.137.192,2053,2053,true,SIN,Asia Pacific,Singapore,90,7.12
8.219.77.91,2095,2095,false,SIN,Asia Pacific,Singapore,35,7.12
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,7.12
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,24,7.12
47.245.32.215,2086,2086,false,NRT,Asia Pacific,Tokyo,77,7.12
47.236.97.254,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.11
8.222.168.234,8443,8443,true,SIN,Asia Pacific,Singapore,56,7.11
8.219.215.214,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.11
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.10
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,51,7.09
47.91.10.241,2082,2082,false,NRT,Asia Pacific,Tokyo,81,7.09
8.219.42.72,2096,2096,true,SIN,Asia Pacific,Singapore,25,7.09
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,7.09
47.74.27.29,8880,8880,false,NRT,Asia Pacific,Tokyo,78,7.09
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.09
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,78,7.09
47.236.79.77,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.09
47.74.26.132,2053,2053,true,NRT,Asia Pacific,Tokyo,163,7.09
8.222.252.150,8080,8080,false,SIN,Asia Pacific,Singapore,127,7.09
47.236.82.218,8443,8443,true,SIN,Asia Pacific,Singapore,62,7.08
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,10,7.08
8.218.22.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,7.08
47.245.37.41,8880,8880,false,NRT,Asia Pacific,Tokyo,73,7.08
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,39,7.08
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,7.07
8.218.146.204,443,443,true,HKG,Asia Pacific,Hong Kong,58,7.07
47.74.26.196,2095,2095,false,HKG,Asia Pacific,Hong Kong,158,7.07
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,7.07
47.74.26.131,8880,8880,false,NRT,Asia Pacific,Tokyo,74,7.07
47.74.15.80,80,80,false,NRT,Asia Pacific,Tokyo,76,7.07
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,70,7.06
47.245.37.98,80,80,false,NRT,Asia Pacific,Tokyo,90,7.06
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,7.06
47.245.37.41,80,80,false,NRT,Asia Pacific,Tokyo,73,7.05
47.74.13.66,2053,2053,true,NRT,Asia Pacific,Tokyo,148,7.05
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,123,7.05
47.74.22.171,8443,8443,true,NRT,Asia Pacific,Tokyo,205,7.05
47.74.26.132,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.04
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,72,7.04
47.74.3.1,8880,8880,false,NRT,Asia Pacific,Tokyo,80,7.04
8.222.214.13,2053,2053,true,SIN,Asia Pacific,Singapore,80,7.03
47.74.13.200,8880,8880,false,NRT,Asia Pacific,Tokyo,82,7.03
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.03
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,21,7.03
8.219.84.102,443,443,true,SIN,Asia Pacific,Singapore,56,7.03
47.91.31.235,80,80,false,NRT,Asia Pacific,Tokyo,83,7.03
8.219.198.139,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.03
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,122,7.02
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,5,7.02
8.219.141.174,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.02
8.219.193.22,2096,2096,true,SIN,Asia Pacific,Singapore,97,7.02
47.236.87.206,2053,2053,true,SIN,Asia Pacific,Singapore,57,7.02
47.74.14.85,2083,2083,true,NRT,Asia Pacific,Tokyo,248,7.02
8.219.253.18,80,80,false,SIN,Asia Pacific,Singapore,21,7.02
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,73,7.01
47.74.3.1,2083,2083,true,NRT,Asia Pacific,Tokyo,161,7.01
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,16,7.01
47.74.13.200,2086,2086,false,NRT,Asia Pacific,Tokyo,77,7.01
47.74.27.94,2053,2053,true,NRT,Asia Pacific,Tokyo,112,7.01
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,134,7.01
8.219.173.195,2053,2053,true,SIN,Asia Pacific,Singapore,117,7.00
47.236.83.196,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.00
47.236.79.77,2096,2096,true,SIN,Asia Pacific,Singapore,55,7.00
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.00
47.245.34.36,2053,2053,true,NRT,Asia Pacific,Tokyo,77,7.00
47.74.15.117,2083,2083,true,NRT,Asia Pacific,Tokyo,177,7.00
47.74.52.188,8443,8443,true,NRT,Asia Pacific,Tokyo,292,7.00
8.222.168.24,8443,8443,true,SIN,Asia Pacific,Singapore,129,7.00
8.218.156.91,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.99
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,46,6.99
47.245.37.37,80,80,false,NRT,Asia Pacific,Tokyo,76,6.99
47.74.6.16,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.98
8.222.236.229,80,80,false,SIN,Asia Pacific,Singapore,31,6.98
8.222.193.208,443,443,true,SIN,Asia Pacific,Singapore,44,6.97
47.236.79.77,2083,2083,true,SIN,Asia Pacific,Singapore,53,6.97
47.236.97.254,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.97
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,6.97
47.74.13.66,2096,2096,true,NRT,Asia Pacific,Tokyo,135,6.97
47.91.19.249,2096,2096,true,NRT,Asia Pacific,Tokyo,179,6.96
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,144,6.96
8.219.72.50,443,443,true,SIN,Asia Pacific,Singapore,78,6.96
47.245.34.36,2087,2087,true,NRT,Asia Pacific,Tokyo,75,6.96
8.222.229.22,2083,2083,true,SIN,Asia Pacific,Singapore,67,6.96
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,6.96
8.222.224.162,8443,8443,true,SIN,Asia Pacific,Singapore,36,6.95
8.218.11.90,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,6.95
47.74.13.239,2053,2053,true,NRT,Asia Pacific,Tokyo,139,6.95
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.94
47.74.27.94,8080,8080,false,NRT,Asia Pacific,Tokyo,81,6.94
8.219.73.188,80,80,false,SIN,Asia Pacific,Singapore,29,6.94
8.222.229.22,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.94
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,33,6.94
8.219.241.189,2053,2053,true,SIN,Asia Pacific,Singapore,49,6.94
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,6.94
47.74.42.111,8080,8080,false,NRT,Asia Pacific,Tokyo,85,6.93
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,6.93
47.74.18.121,2087,2087,true,NRT,Asia Pacific,Tokyo,155,6.93
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.93
47.91.22.115,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.93
47.74.18.121,2053,2053,true,NRT,Asia Pacific,Tokyo,133,6.93
8.219.178.101,80,80,false,SIN,Asia Pacific,Singapore,5,6.93
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,6.92
47.74.5.150,8080,8080,false,NRT,Asia Pacific,Tokyo,84,6.92
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.92
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.92
8.219.201.174,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.92
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.91
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,6.91
47.91.14.69,2095,2095,false,NRT,Asia Pacific,Tokyo,80,6.91
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,129,6.91
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,51,6.91
8.222.221.197,2095,2095,false,SIN,Asia Pacific,Singapore,33,6.91
47.74.39.194,2095,2095,false,NRT,Asia Pacific,Tokyo,84,6.91
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,9,6.91
8.222.193.208,2087,2087,true,SIN,Asia Pacific,Singapore,51,6.91
47.74.8.238,2053,2053,true,NRT,Asia Pacific,Tokyo,109,6.91
8.222.208.83,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.91
47.236.7.206,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.91
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,6,6.91
47.74.16.67,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.91
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,39,6.90
47.74.11.9,2083,2083,true,NRT,Asia Pacific,Tokyo,101,6.90
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,6.90
47.74.22.171,8080,8080,false,NRT,Asia Pacific,Tokyo,85,6.90
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,112,6.90
8.219.75.44,2087,2087,true,SIN,Asia Pacific,Singapore,132,6.90
47.91.22.115,8080,8080,false,NRT,Asia Pacific,Tokyo,78,6.90
8.219.141.174,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.90
8.209.243.99,8443,8443,true,NRT,Asia Pacific,Tokyo,86,6.89
47.74.23.99,2095,2095,false,NRT,Asia Pacific,Tokyo,78,6.89
47.74.40.13,2096,2096,true,NRT,Asia Pacific,Tokyo,113,6.89
47.74.16.255,2087,2087,true,NRT,Asia Pacific,Tokyo,94,6.89
8.219.248.170,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.89
47.245.37.29,8443,8443,true,NRT,Asia Pacific,Tokyo,74,6.89
8.209.222.31,2086,2086,false,NRT,Asia Pacific,Tokyo,82,6.89
47.74.16.67,80,80,false,NRT,Asia Pacific,Tokyo,79,6.88
47.74.11.219,80,80,false,NRT,Asia Pacific,Tokyo,76,6.88
8.219.201.174,2087,2087,true,SIN,Asia Pacific,Singapore,70,6.88
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,98,6.88
8.222.229.102,2083,2083,true,SIN,Asia Pacific,Singapore,60,6.88
47.236.116.26,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.88
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,34,6.87
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,6.87
47.245.42.162,2053,2053,true,NRT,Asia Pacific,Tokyo,87,6.87
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,122,6.87
8.219.170.180,80,80,false,SIN,Asia Pacific,Singapore,9,6.87
8.222.144.117,8443,8443,true,SIN,Asia Pacific,Singapore,110,6.87
8.219.121.87,8443,8443,true,SIN,Asia Pacific,Singapore,38,6.87
47.74.12.139,2082,2082,false,NRT,Asia Pacific,Tokyo,78,6.87
8.219.154.107,2083,2083,true,SIN,Asia Pacific,Singapore,88,6.86
47.236.97.254,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.86
47.236.4.129,2082,2082,false,SIN,Asia Pacific,Singapore,19,6.86
8.219.110.88,8443,8443,true,SIN,Asia Pacific,Singapore,64,6.86
47.236.87.206,2095,2095,false,SIN,Asia Pacific,Singapore,37,6.86
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,6.85
47.91.1.199,2052,2052,false,NRT,Asia Pacific,Tokyo,79,6.85
47.74.3.2,2095,2095,false,NRT,Asia Pacific,Tokyo,85,6.85
8.219.55.31,2053,2053,true,SIN,Asia Pacific,Singapore,111,6.84
47.91.14.47,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.84
8.222.229.102,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.84
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,21,6.84
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,64,6.84
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.84
8.219.101.72,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.84
47.74.26.132,2087,2087,true,NRT,Asia Pacific,Tokyo,98,6.84
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,56,6.83
47.74.16.255,2086,2086,false,NRT,Asia Pacific,Tokyo,77,6.83
8.219.213.133,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.83
8.219.141.174,2082,2082,false,SIN,Asia Pacific,Singapore,24,6.83
47.245.40.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,161,6.83
47.74.23.99,80,80,false,NRT,Asia Pacific,Tokyo,76,6.83
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.82
47.74.10.135,2083,2083,true,NRT,Asia Pacific,Tokyo,129,6.82
47.74.42.111,80,80,false,NRT,Asia Pacific,Tokyo,90,6.82
47.245.37.89,2082,2082,false,NRT,Asia Pacific,Tokyo,79,6.82
47.74.9.174,2086,2086,false,NRT,Asia Pacific,Tokyo,73,6.82
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,19,6.82
47.74.3.1,2052,2052,false,NRT,Asia Pacific,Tokyo,96,6.81
47.74.16.67,8443,8443,true,NRT,Asia Pacific,Tokyo,187,6.81
8.222.255.15,2083,2083,true,SIN,Asia Pacific,Singapore,99,6.81
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.81
47.245.38.233,8443,8443,true,NRT,Asia Pacific,Tokyo,97,6.81
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.81
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.81
8.222.219.34,443,443,true,SIN,Asia Pacific,Singapore,120,6.81
47.91.3.87,80,80,false,NRT,Asia Pacific,Tokyo,74,6.80
47.74.11.251,2095,2095,false,NRT,Asia Pacific,Tokyo,72,6.80
47.245.59.133,2083,2083,true,NRT,Asia Pacific,Tokyo,130,6.80
47.236.116.182,443,443,true,SIN,Asia Pacific,Singapore,61,6.80
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,100,6.80
47.245.57.109,8443,8443,true,NRT,Asia Pacific,Tokyo,104,6.80
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.80
8.222.254.91,2083,2083,true,SIN,Asia Pacific,Singapore,64,6.79
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.79
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,47,6.78
47.236.11.84,2082,2082,false,SIN,Asia Pacific,Singapore,21,6.78
8.219.173.239,2096,2096,true,SIN,Asia Pacific,Singapore,175,6.78
47.236.104.98,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.78
47.74.11.101,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.78
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,70,6.78
8.219.172.128,80,80,false,SIN,Asia Pacific,Singapore,5,6.77
47.245.42.162,80,80,false,NRT,Asia Pacific,Tokyo,77,6.77
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,75,6.77
8.219.73.188,2086,2086,false,SIN,Asia Pacific,Singapore,11,6.76
47.74.26.132,2095,2095,false,NRT,Asia Pacific,Tokyo,78,6.76
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,6.76
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,27,6.76
